"전출지별","전입지별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년","1999 년","1998 년","1997 년","1996 년","1995 년","1994 년","1993 년","1992 년","1991 년","1990 년","1989 년","1988 년","1987 년","1986 년","1985 년","1984 년","1983 년","1982 년","1981 년","1980 년","1979 년","1978 년","1977 년","1976 년","1975 년","1974 년","1973 년","1972 년","1971 년","1970 년",
"강원특별자치도","제주특별자치도","순이동자수[명]","명","-146","-183","-130","1","-8","-80","2","133","252","240","232","271","175","70","44","-60","-71","-103","39","56","3","69","-22","87","-51","-199","86","-36","-39","27","43","-18","-22","7","173","213","205","120","18","53","6","-51","166","52","-55","-12","0","0","18","81","-224","89","222","119","-3","-190",
"충청북도","전국","이동자수[명]","명","188412","186513","182468","180218","210838","226441","208831","213737","194915","197668","213188","213577","212860","207622","220515","229707","230351","237759","247741","244227","240615","236984","252496","251773","239356","239559","256626","226872","247215","228974","245262","231350","240478","244880","269728","280994","253510","259387","258557","250875","260438","267994","275424","248209","237424","266206","223664","267370","220085","213011","324499","166708","156909","124530","156593","147916",
"충청북도","전국","순이동자수[명]","명","-10789","-3245","-3873","-5201","-3462","-3454","-2565","-5149","-2262","-5011","-1438","-2367","-3113","-4641","-8079","-5964","-2521","-6913","-5692","-1750","4708","5817","6081","8202","8528","4404","1446","-5542","-4924","-5624","-3771","3569","-1684","-28","11131","17579","29026","33900","34712","28581","33530","45698","44999","40296","37673","38585","56244","84617","56369","49003","78248","40750","33921","24957","44692","47875",
"충청북도","서울특별시","이동자수[명]","명","11988","11708","11794","12497","13521","14574","13806","13783","12961","13032","13197","13291","13209","13624","13753","14561","15612","15672","16301","16516","15697","15895","16891","17878","17606","18321","18923","16073","17095","16900","17155","18776","20440","24072","28461","32517","34823","37344","38320","37318","43335","47731","50953","48848","46281","46387","50801","70017","50472","50313","72525","40154","36260","29513","39139","37625",
"충청북도","서울특별시","순이동자수[명]","명","-21","437","785","860","351","1506","1263","377","-341","-1055","-1182","-953","-574","-931","-1565","-900","317","378","738","1295","2008","1881","3413","4040","3088","3387","1589","-875","-903","-1331","-1555","1506","1745","4034","7440","10931","15070","16491","16438","14989","19944","25315","25967","27592","23232","21839","30754","51597","32994","32284","51452","28368","23643","18660","29682","30925",
"충청북도","부산광역시","이동자수[명]","명","1574","1486","1490","1457","1581","1616","1470","1406","1660","1559","1757","1932","1565","1489","1628","1618","1556","1548","1588","1627","1629","1779","1672","1651","1716","1807","1986","1927","1828","1762","1837","1769","2123","2439","2850","3351","3337","3966","4515","3996","3927","4560","4948","5061","5525","6670","6279","8399","7178","6885","7790","4763","3353","2424","3073","3840",
"충청북도","부산광역시","순이동자수[명]","명","-438","-285","-351","-363","-460","-308","-427","-574","-390","-318","-266","-36","-171","-290","-369","-368","-364","-283","-529","-217","-326","-334","-503","-475","-308","-384","-412","-606","-668","-624","-607","-557","-815","-509","-362","310","387","1230","1503","957","459","1001","878","1407","1808","2514","3160","5715","4343","4537","4964","3510","2002","1203","1788","2809",
"충청북도","대구광역시","이동자수[명]","명","1708","1751","1631","1606","1600","1548","1530","1450","1443","1517","1450","1816","1693","1705","1555","1655","1613","1607","1517","1404","1749","1465","1623","1684","1695","1799","1797","1566","1549","1689","1777","1724","1657","1851","1974","2039","2257","2601","2705","2541","2531","2638","3022","2865","2832","","","","","","","","","","","",
"충청북도","대구광역시","순이동자수[명]","명","-382","-323","-242","-407","-684","-697","-642","-567","-381","-254","-507","-210","-265","-238","-294","-129","-267","-155","-402","-339","-255","-437","-234","-60","-157","-25","-142","-497","-544","-334","49","186","-76","-498","76","181","395","964","858","886","899","946","1089","1060","1084","","","","","","","","","","","",
"충청북도","인천광역시","이동자수[명]","명","3615","3579","3293","3250","3372","3385","3463","3394","3416","3308","3509","3457","3429","3624","3428","3473","3591","3721","3955","3928","3695","3867","3953","4283","4231","3879","4293","3777","3834","3709","3839","4222","4355","4620","5356","6024","5484","5532","5863","5071","5071","6072","5724","4465","4670","","","","","","","","","","","",
"충청북도","인천광역시","순이동자수[명]","명","-279","-11","-291","-655","-768","-883","-536","-797","-635","-995","-1115","-753","-743","-543","-524","-874","-566","-867","-408","-665","58","52","39","535","94","-195","-127","-333","-577","-805","-216","733","-330","145","1359","2102","2206","2453","2564","1933","1957","3363","2888","1809","1706","","","","","","","","","","","",
"충청북도","광주광역시","이동자수[명]","명","702","741","752","722","864","769","798","729","680","647","711","904","716","783","836","906","863","692","781","814","692","715","746","808","744","676","773","679","604","617","596","561","644","554","683","816","754","864","493","448","0","0","0","0","","","","","","","","","","","","",
"충청북도","광주광역시","순이동자수[명]","명","-476","-339","-284","-237","-203","-228","-225","-299","-230","-201","-259","-41","-66","-66","-95","75","61","-177","-88","-51","-66","-144","-121","-4","-22","-66","62","-64","-75","-50","-86","-101","11","-152","-19","109","176","292","89","45","0","0","0","0","","","","","","","","","","","","",
"충청북도","대전광역시","이동자수[명]","명","7903","7769","7336","7769","8682","8343","7866","7905","8014","7917","7749","8552","8442","8803","9120","8853","8985","8956","9739","10483","10349","10344","10937","10956","10932","10937","11257","9636","10070","9966","10399","10634","11275","10124","12373","12026","11656","0","0","0","0","0","0","0","","","","","","","","","","","","",
"충청북도","대전광역시","순이동자수[명]","명","-962","119","23","290","-56","-526","-414","3","361","169","-516","296","134","687","273","6","72","-764","-123","916","1489","880","1234","1741","1991","1576","1366","-120","671","1105","1841","3603","3688","1623","4503","4074","4345","0","0","0","0","0","0","0","","","","","","","","","","","","",
"충청북도","울산광역시","이동자수[명]","명","787","723","664","649","715","688","669","576","633","716","1057","865","1173","954","782","755","776","902","834","798","851","756","886","959","948","901","886","814","998","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"충청북도","울산광역시","순이동자수[명]","명","-280","-205","-184","-417","-450","-286","-367","-617","-344","-274","-105","-26","282","95","-166","-306","-117","-68","-282","-330","-91","-129","-43","-15","41","-70","-267","-437","-34","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"충청북도","세종특별자치시","이동자수[명]","명","3465","4179","4000","4818","5277","5261","4948","5978","6270","5544","9061","5940","2794","2797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"충청북도","세종특별자치시","순이동자수[명]","명","-747","-1","-134","1532","1149","8","1560","3005","3455","2918","6753","4072","919","827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"충청북도","경기도","이동자수[명]","명","19532","19841","18891","18712","22647","22133","21135","20949","19833","19803","20075","19697","20083","20488","21319","22388","22588","21809","23231","24450","25082","24191","24189","25217","22828","22065","22144","18393","19429","19116","18286","18414","20037","20342","21684","22382","23629","23562","24987","21199","20073","21870","22042","16288","15315","22000","20751","23200","18693","18001","27810","12209","11396","9936","13937","12585",
"충청북도","경기도","순이동자수[명]","명","-3924","-1528","-2012","-3896","-439","-25","-570","-2108","-2653","-2815","-3617","-3916","-2743","-3223","-3919","-2075","-1432","-3308","-1943","-566","3541","3574","3705","5663","3641","2165","153","-1618","-1266","-1511","-861","1248","-859","357","2704","4579","9102","8059","9756","7449","6606","9799","10111","5072","4254","7223","9420","14011","10069","9280","16897","7035","5912","4161","8778","8161",
"충청북도","강원특별자치도","이동자수[명]","명","3749","3784","3796","4017","4627","4615","4489","4089","4581","4420","4725","4736","4247","4312","4348","4563","5120","4774","4714","4848","4718","5050","5523","5265","6479","5220","5390","5362","4731","4468","4341","4453","4473","4791","4616","4829","4915","5900","7026","6462","6978","7481","8353","7725","8160","8370","6574","8011","7406","8027","11745","5513","5655","4951","6671","5741",
"충청북도","강원특별자치도","순이동자수[명]","명","-474","-208","-138","-1","210","398","32","-561","-183","-470","19","296","-20","-241","-626","-581","27","-90","-453","-63","-302","41","-461","-1023","1294","-292","-203","439","-675","-1129","-1198","-1184","-1810","-1904","-2828","-3183","-2824","-1164","-376","-822","-624","-412","0","-160","-200","-628","-1318","-27","-664","-1634","-3384","-2592","-1715","-1281","-1896","-2230",
"충청북도","충청북도","이동자수[명]","명","117446","114802","113179","109238","131430","147153","133384","138870","119825","124156","133264","136614","139959","133461","145679","153067","151216","159835","166855","160782","157381","150691","167043","165597","154462","156984","171230","151945","170682","153545","171036","156287","160096","159621","172749","178769","147953","147273","142281","143861","146670","144108","146556","132321","121778","141794","99194","112514","101842","97992","156257","81662","79667","60135","71722","65127",
"충청북도","충청북도","순이동자수[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"충청북도","충청남도","이동자수[명]","명","6802","6884","6456","6350","6742","6817","6182","6087","6387","6056","6580","6304","6056","6253","8200","8376","8473","8600","8614","8908","9508","13021","9045","8223","7509","7550","7828","6827","7853","7582","6260","5467","5711","5927","6094","6426","6572","18860","17990","16822","17718","17191","17304","15668","16272","21284","20506","19982","15970","14174","24142","10482","9624","8602","12393","11611",
"충청북도","충청남도","순이동자수[명]","명","-34","797","537","384","21","116","103","239","559","359","327","38","212","129","-97","432","352","-325","-528","-488","130","2922","477","-15","-364","-135","380","-713","855","485","-315","-550","-1012","-945","-1435","-954","-523","3634","2574","2434","3801","2881","2547","2382","2086","5940","8855","7877","4546","2624","6829","2255","1462","1826","5898","5827",
