"행정구역별","각세별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년",
"전국","계","총전입","","6117784","6283319","6128738","6152155","7213422","7735491","7104398","7297099","7154226","7378430","7755286","7629098","7411784","7506691","8127195","8226594","8487275","8808256","9070102","9342074","8795397","8567795","9516605","9584461","9289949",
"전국","계","총전출","","6117784","6283319","6128738","6152155","7213422","7735491","7104398","7297099","7154226","7378430","7755286","7629098","7411784","7506691","8127195","8226594","8487275","8808256","9070102","9342074","8795397","8567795","9516605","9584461","9289949",
"전국","계","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","계","시군구내","","2095832","2241537","2154739","2173548","2649108","2926406","2659826","2776681","2701400","2840295","3014020","2957867","2864028","2827998","3143729","3104796","3183026","3321911","3390521","3547116","3279032","3127996","3536987","3622611","3437686",
"전국","계","시군구간전입","","1836039","1867255","1831457","1805002","2117080","2274971","2059624","2091234","2041896","2084793","2189842","2163435","2124327","2165953","2378953","2459505","2575277","2694194","2757578","2848289","2701086","2646060","2971837","2967035","2920246",
"전국","계","시군구간전출","","1836039","1867255","1831457","1805002","2117080","2274971","2059624","2091234","2041896","2084793","2189842","2163435","2124327","2165953","2378953","2459505","2575277","2694194","2757578","2848289","2701086","2646060","2971837","2967035","2920246",
"전국","계","시도간전입","","2185913","2174527","2142542","2173605","2447234","2534114","2384948","2429184","2410930","2453342","2551424","2507796","2423429","2512740","2604513","2662293","2728972","2792151","2922003","2946669","2815279","2793739","3007781","2994815","2932017",
"전국","계","시도간전출","","2185913","2174527","2142542","2173605","2447234","2534114","2384948","2429184","2410930","2453342","2551424","2507796","2423429","2512740","2604513","2662293","2728972","2792151","2922003","2946669","2815279","2793739","3007781","2994815","2932017",
"전국","0세","총전입","","48756","50774","47538","43357","51598","62233","64729","74138","78659","88509","94245","95451","101250","102223","112697","106043","111010","119515","111587","111010","106848","107776","124853","158126","155111",
"전국","0세","총전출","","48756","50774","47538","43357","51598","62233","64729","74138","78659","88509","94245","95451","101250","102223","112697","106043","111010","119515","111587","111010","106848","107776","124853","158126","155111",
"전국","0세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","0세","시군구내","","19105","20953","18541","16642","20152","24469","25170","29171","30262","34402","36789","37528","38655","38605","42636","39194","41198","43682","40895","41103","38758","38506","45026","59230","55606",
"전국","0세","시군구간전입","","16552","16652","16251","14163","16744","19884","20187","22425","23797","26914","28305","28681","30733","31278","35110","33725","35988","38798","36170","36229","35054","35728","41530","51117","50881",
"전국","0세","시군구간전출","","16552","16652","16251","14163","16744","19884","20187","22425","23797","26914","28305","28681","30733","31278","35110","33725","35988","38798","36170","36229","35054","35728","41530","51117","50881",
"전국","0세","시도간전입","","13099","13169","12746","12552","14702","17880","19372","22542","24600","27193","29151","29242","31862","32340","34951","33124","33824","37035","34522","33678","33036","33542","38297","47779","48624",
"전국","0세","시도간전출","","13099","13169","12746","12552","14702","17880","19372","22542","24600","27193","29151","29242","31862","32340","34951","33124","33824","37035","34522","33678","33036","33542","38297","47779","48624",
"전국","1세","총전입","","43900","50522","49784","45303","56228","69982","71274","83228","89142","95850","99010","106545","107902","107441","111355","112717","125616","121970","117365","125299","127846","120497","146051","263144","177062",
"전국","1세","총전출","","43900","50522","49784","45303","56228","69982","71274","83228","89142","95850","99010","106545","107902","107441","111355","112717","125616","121970","117365","125299","127846","120497","146051","263144","177062",
"전국","1세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","1세","시군구내","","17778","21007","19978","17451","22532","28745","29200","33604","34909","38155","40479","43125","43118","41936","44056","43124","48570","46335","44189","47719","47860","44378","53827","98451","65162",
"전국","1세","시군구간전입","","14441","16148","16201","14282","17263","21511","21151","24736","26472","28280","28948","31634","31667","31756","33829","35058","39697","38504","37230","40369","41523","38828","47458","84071","57016",
"전국","1세","시군구간전출","","14441","16148","16201","14282","17263","21511","21151","24736","26472","28280","28948","31634","31667","31756","33829","35058","39697","38504","37230","40369","41523","38828","47458","84071","57016",
"전국","1세","시도간전입","","11681","13367","13605","13570","16433","19726","20923","24888","27761","29415","29583","31786","33117","33749","33470","34535","37349","37131","35946","37211","38463","37291","44766","80622","54884",
"전국","1세","시도간전출","","11681","13367","13605","13570","16433","19726","20923","24888","27761","29415","29583","31786","33117","33749","33470","34535","37349","37131","35946","37211","38463","37291","44766","80622","54884",
"전국","2세","총전입","","35684","43988","44882","41722","53730","65291","65646","78485","77565","80169","90346","94354","92917","87065","98491","106807","109399","105456","111989","127481","120387","121169","159191","159440","165388",
"전국","2세","총전출","","35684","43988","44882","41722","53730","65291","65646","78485","77565","80169","90346","94354","92917","87065","98491","106807","109399","105456","111989","127481","120387","121169","159191","159440","165388",
"전국","2세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","2세","시군구내","","14519","18609","18638","16677","22252","27519","27526","32825","31570","32955","37885","39463","38206","35045","39774","42132","43055","40977","43010","49572","45616","44646","59142","61029","60744",
"전국","2세","시군구간전입","","11758","13801","13994","12855","16103","19332","19073","22782","22390","22824","25565","26830","26678","24869","29135","32181","33805","32586","34830","39958","38250","38386","50827","49660","52273",
"전국","2세","시군구간전출","","11758","13801","13994","12855","16103","19332","19073","22782","22390","22824","25565","26830","26678","24869","29135","32181","33805","32586","34830","39958","38250","38386","50827","49660","52273",
"전국","2세","시도간전입","","9407","11578","12250","12190","15375","18440","19047","22878","23605","24390","26896","28061","28033","27151","29582","32494","32539","31893","34149","37951","36521","38137","49222","48751","52371",
"전국","2세","시도간전출","","9407","11578","12250","12190","15375","18440","19047","22878","23605","24390","26896","28061","28033","27151","29582","32494","32539","31893","34149","37951","36521","38137","49222","48751","52371",
"전국","3세","총전입","","38757","44785","45798","44039","55993","70004","70690","76682","72363","79919","88374","89645","81671","81048","97095","93598","93992","99220","111750","119058","121140","132400","160214","155942","165669",
"전국","3세","총전출","","38757","44785","45798","44039","55993","70004","70690","76682","72363","79919","88374","89645","81671","81048","97095","93598","93992","99220","111750","119058","121140","132400","160214","155942","165669",
"전국","3세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","3세","시군구내","","16068","19693","19274","17983","24087","30510","30354","32845","30429","34420","38401","38620","35046","33710","40857","38190","38694","40197","44615","47771","47288","50029","60315","60920","61710",
"전국","3세","시군구간전입","","12449","13707","14180","13169","16242","20474","20251","21575","20350","22172","24098","25055","22757","22685","27920","27519","28261","29935","34010","36494","37336","40826","50013","47424","52356",
"전국","3세","시군구간전출","","12449","13707","14180","13169","16242","20474","20251","21575","20350","22172","24098","25055","22757","22685","27920","27519","28261","29935","34010","36494","37336","40826","50013","47424","52356",
"전국","3세","시도간전입","","10240","11385","12344","12887","15664","19020","20085","22262","21584","23327","25875","25970","23868","24653","28318","27889","27037","29088","33125","34793","36516","41545","49886","47598","51603",
"전국","3세","시도간전출","","10240","11385","12344","12887","15664","19020","20085","22262","21584","23327","25875","25970","23868","24653","28318","27889","27037","29088","33125","34793","36516","41545","49886","47598","51603",
"전국","4세","총전입","","34928","40770","43726","42697","55845","69723","65122","67393","69389","73083","79369","75420","76005","80112","85687","81178","87452","96889","101803","115675","126894","130793","148664","154746","158042",
"전국","4세","총전출","","34928","40770","43726","42697","55845","69723","65122","67393","69389","73083","79369","75420","76005","80112","85687","81178","87452","96889","101803","115675","126894","130793","148664","154746","158042",
"전국","4세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","4세","시군구내","","15180","18158","18909","18088","24175","31037","28630","29970","30073","32269","35531","33235","33447","34157","37023","34071","36775","40078","41768","47481","51055","50456","56590","62110","60077",
"전국","4세","시군구간전입","","10734","12320","13312","12541","16185","20000","18242","18608","18920","19697","21322","20551","20579","21979","23801","23374","25736","29110","30601","34623","38337","39900","45956","46143","48330",
"전국","4세","시군구간전출","","10734","12320","13312","12541","16185","20000","18242","18608","18920","19697","21322","20551","20579","21979","23801","23374","25736","29110","30601","34623","38337","39900","45956","46143","48330",
"전국","4세","시도간전입","","9014","10292","11505","12068","15485","18686","18250","18815","20396","21117","22516","21634","21979","23976","24863","23733","24941","27701","29434","33571","37502","40437","46118","46493","49635",
"전국","4세","시도간전출","","9014","10292","11505","12068","15485","18686","18250","18815","20396","21117","22516","21634","21979","23976","24863","23733","24941","27701","29434","33571","37502","40437","46118","46493","49635",
"전국","5세","총전입","","38272","45457","47226","47055","62048","70040","63180","71239","70545","74240","74879","77358","82301","77980","80711","83605","94182","97524","106011","129403","132506","130870","156101","178163","162267",
"전국","5세","총전출","","38272","45457","47226","47055","62048","70040","63180","71239","70545","74240","74879","77358","82301","77980","80711","83605","94182","97524","106011","129403","132506","130870","156101","178163","162267",
"전국","5세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","5세","시군구내","","17238","21186","21591","21018","28517","32330","29446","33267","32576","34676","34950","36065","38224","35013","36202","36668","41424","42700","45525","55495","55195","52134","61792","80462","63628",
"전국","5세","시군구간전입","","11541","13159","13614","13384","17304","19551","17003","18996","18504","19375","19431","20308","21750","20491","22162","23328","27154","28185","30459","37746","38945","38946","46989","49708","48637",
"전국","5세","시군구간전출","","11541","13159","13614","13384","17304","19551","17003","18996","18504","19375","19431","20308","21750","20491","22162","23328","27154","28185","30459","37746","38945","38946","46989","49708","48637",
"전국","5세","시도간전입","","9493","11112","12021","12653","16227","18159","16731","18976","19465","20189","20498","20985","22327","22476","22347","23609","25604","26639","30027","36162","38366","39790","47320","47993","50002",
"전국","5세","시도간전출","","9493","11112","12021","12653","16227","18159","16731","18976","19465","20189","20498","20985","22327","22476","22347","23609","25604","26639","30027","36162","38366","39790","47320","47993","50002",
"전국","6세","총전입","","51085","58526","62661","66012","78274","86134","85221","94064","92621","91962","99730","108775","107562","102194","112558","121838","123920","139968","153143","166960","159198","164064","183311","154928","188124",
"전국","6세","총전출","","51085","58526","62661","66012","78274","86134","85221","94064","92621","91962","99730","108775","107562","102194","112558","121838","123920","139968","153143","166960","159198","164064","183311","154928","188124",
"전국","6세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","6세","시군구내","","25192","29481","31391","33324","39605","43976","44435","49505","49181","49227","53655","58932","58119","54572","59498","63373","64047","72364","77799","82820","76625","76703","83132","67155","83989",
"전국","6세","시군구간전입","","14125","16010","17008","17195","20473","22568","21588","23240","22353","21947","23569","26014","25879","24096","27577","30926","31819","36021","39669","44490","42642","44525","50508","43271","52186",
"전국","6세","시군구간전출","","14125","16010","17008","17195","20473","22568","21588","23240","22353","21947","23569","26014","25879","24096","27577","30926","31819","36021","39669","44490","42642","44525","50508","43271","52186",
"전국","6세","시도간전입","","11768","13035","14262","15493","18196","19590","19198","21319","21087","20788","22506","23829","23564","23526","25483","27539","28054","31583","35675","39650","39931","42836","49671","44502","51949",
"전국","6세","시도간전출","","11768","13035","14262","15493","18196","19590","19198","21319","21087","20788","22506","23829","23564","23526","25483","27539","28054","31583","35675","39650","39931","42836","49671","44502","51949",
"전국","7세","총전입","","32598","38296","41275","40151","47605","57311","52042","55266","51507","54394","63756","61245","57724","60356","71169","72918","80061","96307","104712","108599","109496","112914","134943","128760","133832",
"전국","7세","총전출","","32598","38296","41275","40151","47605","57311","52042","55266","51507","54394","63756","61245","57724","60356","71169","72918","80061","96307","104712","108599","109496","112914","134943","128760","133832",
"전국","7세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","7세","시군구내","","15563","18157","19118","18424","22409","27425","25030","26741","24708","26175","30988","29562","27927","28103","33242","33689","36361","43231","47366","49169","47804","46950","55097","53969","53958",
"전국","7세","시군구간전입","","9125","10697","11422","10850","12765","15046","13628","14011","12922","13594","15569","15373","14357","15350","18710","19644","22247","27304","28916","30197","30908","32260","39066","36890","38800",
"전국","7세","시군구간전출","","9125","10697","11422","10850","12765","15046","13628","14011","12922","13594","15569","15373","14357","15350","18710","19644","22247","27304","28916","30197","30908","32260","39066","36890","38800",
"전국","7세","시도간전입","","7910","9442","10735","10877","12431","14840","13384","14514","13877","14625","17199","16310","15440","16903","19217","19585","21453","25772","28430","29233","30784","33704","40780","37901","41074",
"전국","7세","시도간전출","","7910","9442","10735","10877","12431","14840","13384","14514","13877","14625","17199","16310","15440","16903","19217","19585","21453","25772","28430","29233","30784","33704","40780","37901","41074",
"전국","8세","총전입","","33951","40030","39193","36936","48274","55195","50110","49077","48673","53940","57443","54873","54681","60209","67436","73429","87201","95345","96920","107590","105714","110539","128715","127577","129169",
"전국","8세","총전출","","33951","40030","39193","36936","48274","55195","50110","49077","48673","53940","57443","54873","54681","60209","67436","73429","87201","95345","96920","107590","105714","110539","128715","127577","129169",
"전국","8세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","8세","시군구내","","15233","18255","17341","16380","21897","25386","23127","22911","22193","25009","26646","25317","24964","26719","30947","32892","38822","41999","42565","47646","45681","45437","52163","54329","51938",
"전국","8세","시군구간전입","","9776","11507","11197","10034","13276","15297","13315","12935","12751","13810","14904","14319","14388","16129","18146","20263","24754","27439","27716","30664","30268","31846","37538","36528","37857",
"전국","8세","시군구간전출","","9776","11507","11197","10034","13276","15297","13315","12935","12751","13810","14904","14319","14388","16129","18146","20263","24754","27439","27716","30664","30268","31846","37538","36528","37857",
"전국","8세","시도간전입","","8942","10268","10655","10522","13101","14512","13668","13231","13729","15121","15893","15237","15329","17361","18343","20274","23625","25907","26639","29280","29765","33256","39014","36720","39374",
"전국","8세","시도간전출","","8942","10268","10655","10522","13101","14512","13668","13231","13729","15121","15893","15237","15329","17361","18343","20274","23625","25907","26639","29280","29765","33256","39014","36720","39374",
"전국","9세","총전입","","36223","39438","36707","37725","47061","53867","45952","48486","50788","50862","52896","54957","57292","59194","70631","82058","89004","93448","99627","107419","106190","108351","126594","123642","124547",
"전국","9세","총전출","","36223","39438","36707","37725","47061","53867","45952","48486","50788","50862","52896","54957","57292","59194","70631","82058","89004","93448","99627","107419","106190","108351","126594","123642","124547",
"전국","9세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","9세","시군구내","","16458","17892","16552","16879","21990","25043","21330","22774","23636","23842","24819","25438","26539","26723","32453","37334","40029","41922","44505","48312","46406","45443","52558","53810","51462",
"전국","9세","시군구간전입","","10431","11376","10366","10207","12838","14818","12531","12853","13145","13251","13664","14430","15182","15831","19332","22901","25545","26717","28557","30831","30510","31506","36776","35488","36499",
"전국","9세","시군구간전출","","10431","11376","10366","10207","12838","14818","12531","12853","13145","13251","13664","14430","15182","15831","19332","22901","25545","26717","28557","30831","30510","31506","36776","35488","36499",
"전국","9세","시도간전입","","9334","10170","9789","10639","12233","14006","12091","12859","14007","13769","14413","15089","15571","16640","18846","21823","23430","24809","26565","28276","29274","31402","37260","34344","36586",
"전국","9세","시도간전출","","9334","10170","9789","10639","12233","14006","12091","12859","14007","13769","14413","15089","15571","16640","18846","21823","23430","24809","26565","28276","29274","31402","37260","34344","36586",
"전국","10세","총전입","","35998","38144","37920","37390","46151","48496","45553","50610","47829","47156","53311","57357","56370","61982","79589","84148","88074","96714","101058","108073","104335","106135","124400","117904","111918",
"전국","10세","총전출","","35998","38144","37920","37390","46151","48496","45553","50610","47829","47156","53311","57357","56370","61982","79589","84148","88074","96714","101058","108073","104335","106135","124400","117904","111918",
"전국","10세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","10세","시군구내","","16427","17602","17228","17090","21904","22945","21649","24003","22599","22378","25398","27255","26716","28753","37425","39229","40528","44589","46192","50210","46941","45806","53160","53091","47571",
"전국","10세","시군구간전입","","10414","10883","10737","10015","12563","13391","12296","13612","12621","12372","13735","15030","14934","16560","21648","23372","24996","27761","29098","30493","29830","30728","36325","33993","32407",
"전국","10세","시군구간전출","","10414","10883","10737","10015","12563","13391","12296","13612","12621","12372","13735","15030","14934","16560","21648","23372","24996","27761","29098","30493","29830","30728","36325","33993","32407",
"전국","10세","시도간전입","","9157","9659","9955","10285","11684","12160","11608","12995","12609","12406","14178","15072","14720","16669","20516","21547","22550","24364","25768","27370","27564","29601","34915","30820","31940",
"전국","10세","시도간전출","","9157","9659","9955","10285","11684","12160","11608","12995","12609","12406","14178","15072","14720","16669","20516","21547","22550","24364","25768","27370","27564","29601","34915","30820","31940",
"전국","11세","총전입","","36408","41004","39736","38404","43758","49666","49185","49004","46147","50159","59280","58871","63387","74268","86420","88276","96383","103787","107580","111971","107885","111359","127474","126566","112688",
"전국","11세","총전출","","36408","41004","39736","38404","43758","49666","49185","49004","46147","50159","59280","58871","63387","74268","86420","88276","96383","103787","107580","111971","107885","111359","127474","126566","112688",
"전국","11세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","11세","시군구내","","17425","20090","19262","18488","21603","24523","24486","24780","22971","25120","29612","29506","31520","36062","42808","42976","46748","50285","51569","54114","51165","50444","56972","60752","50554",
"전국","11세","시군구간전입","","10341","11314","11009","10318","11764","13492","13212","12793","11950","12950","15141","15418","16751","19838","23396","24498","27461","29320","30631","31628","30501","32170","37430","37410","32943",
"전국","11세","시군구간전출","","10341","11314","11009","10318","11764","13492","13212","12793","11950","12950","15141","15418","16751","19838","23396","24498","27461","29320","30631","31628","30501","32170","37430","37410","32943",
"전국","11세","시도간전입","","8642","9600","9465","9598","10391","11651","11487","11431","11226","12089","14527","13947","15116","18368","20216","20802","22174","24182","25380","26229","26219","28745","33072","28404","29191",
"전국","11세","시도간전출","","8642","9600","9465","9598","10391","11651","11487","11431","11226","12089","14527","13947","15116","18368","20216","20802","22174","24182","25380","26229","26219","28745","33072","28404","29191",
"전국","12세","총전입","","49963","53055","50613","46595","54458","64817","60826","59266","60359","67494","73837","78907","89167","96328","104314","112013","119429","128323","131529","132170","125590","126834","131586","106377","123630",
"전국","12세","총전출","","49963","53055","50613","46595","54458","64817","60826","59266","60359","67494","73837","78907","89167","96328","104314","112013","119429","128323","131529","132170","125590","126834","131586","106377","123630",
"전국","12세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","12세","시군구내","","23664","25634","24465","22576","27165","32332","30177","29991","30557","34509","37496","40139","45329","48654","53482","56359","59871","65054","65915","66686","62582","61740","63283","51948","59763",
"전국","12세","시군구간전입","","14190","15024","13986","12745","14641","17726","16957","15855","16287","17894","19620","21075","24243","26386","28429","31561","34479","36645","38056","37628","36047","37356","38928","30631","36438",
"전국","12세","시군구간전출","","14190","15024","13986","12745","14641","17726","16957","15855","16287","17894","19620","21075","24243","26386","28429","31561","34479","36645","38056","37628","36047","37356","38928","30631","36438",
"전국","12세","시도간전입","","12109","12397","12162","11274","12652","14759","13692","13420","13515","15091","16721","17693","19595","21288","22403","24093","25079","26624","27558","27856","26961","27738","29375","23798","27429",
"전국","12세","시도간전출","","12109","12397","12162","11274","12652","14759","13692","13420","13515","15091","16721","17693","19595","21288","22403","24093","25079","26624","27558","27856","26961","27738","29375","23798","27429",
"전국","13세","총전입","","36245","38587","34467","33767","42368","44850","40553","43267","45771","48057","56504","64282","66614","69893","80922","83842","91444","97128","99044","100868","94659","88303","97605","98058","91498",
"전국","13세","총전출","","36245","38587","34467","33767","42368","44850","40553","43267","45771","48057","56504","64282","66614","69893","80922","83842","91444","97128","99044","100868","94659","88303","97605","98058","91498",
"전국","13세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","13세","시군구내","","17684","19317","16846","16619","21975","23451","20387","21959","23303","24724","29138","32888","33991","34232","40584","41468","44829","47451","48209","50488","46273","41294","45700","47046","43214",
"전국","13세","시군구간전입","","9995","10345","9204","8908","10687","11217","10557","11053","11407","11995","13762","16200","17296","18504","21598","22987","25977","27830","28476","27995","26923","25485","28374","29392","26512",
"전국","13세","시군구간전출","","9995","10345","9204","8908","10687","11217","10557","11053","11407","11995","13762","16200","17296","18504","21598","22987","25977","27830","28476","27995","26923","25485","28374","29392","26512",
"전국","13세","시도간전입","","8566","8925","8417","8240","9706","10182","9609","10255","11061","11338","13604","15194","15327","17157","18740","19387","20638","21847","22359","22385","21463","21524","23531","21620","21772",
"전국","13세","시도간전출","","8566","8925","8417","8240","9706","10182","9609","10255","11061","11338","13604","15194","15327","17157","18740","19387","20638","21847","22359","22385","21463","21524","23531","21620","21772",
"전국","14세","총전입","","36530","35419","33519","35173","40093","41248","40982","45807","45395","51021","64765","68156","68071","74139","85763","89806","95654","102694","104534","104433","91156","89851","100970","110172","99916",
"전국","14세","총전출","","36530","35419","33519","35173","40093","41248","40982","45807","45395","51021","64765","68156","68071","74139","85763","89806","95654","102694","104534","104433","91156","89851","100970","110172","99916",
"전국","14세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","14세","시군구내","","17672","17625","16626","17481","20951","21762","20817","23620","23186","26534","33672","35220","35006","36841","43282","43840","46229","49879","50553","51929","44879","42067","47102","51301","46498",
"전국","14세","시군구간전입","","10175","9378","8763","9160","9998","10293","10751","11731","11600","12733","16207","17545","17647","20114","23205","25380","27940","30390","31198","30236","26440","27322","31164","35770","31075",
"전국","14세","시군구간전출","","10175","9378","8763","9160","9998","10293","10751","11731","11600","12733","16207","17545","17647","20114","23205","25380","27940","30390","31198","30236","26440","27322","31164","35770","31075",
"전국","14세","시도간전입","","8683","8416","8130","8532","9144","9193","9414","10456","10609","11754","14886","15391","15418","17184","19276","20586","21485","22425","22783","22268","19837","20462","22704","23101","22343",
"전국","14세","시도간전출","","8683","8416","8130","8532","9144","9193","9414","10456","10609","11754","14886","15391","15418","17184","19276","20586","21485","22425","22783","22268","19837","20462","22704","23101","22343",
"전국","15세","총전입","","44283","45653","45698","43043","47010","52623","54934","54990","59641","70242","79969","79885","83028","87677","100595","103679","111735","117368","117888","109357","99729","100404","107812","95182","113739",
"전국","15세","총전출","","44283","45653","45698","43043","47010","52623","54934","54990","59641","70242","79969","79885","83028","87677","100595","103679","111735","117368","117888","109357","99729","100404","107812","95182","113739",
"전국","15세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","15세","시군구내","","18452","19849","19662","18740","21676","25375","24924","26162","28060","33748","39079","38599","40112","41165","48684","48735","51414","54630","55103","52794","47094","44924","49649","46272","50995",
"전국","15세","시군구간전입","","13035","12916","13107","12112","12856","14221","15812","14848","16389","19265","21549","22119","23509","25770","29607","31609","34868","36833","36943","33606","31480","33041","35184","29394","38038",
"전국","15세","시군구간전출","","13035","12916","13107","12112","12856","14221","15812","14848","16389","19265","21549","22119","23509","25770","29607","31609","34868","36833","36943","33606","31480","33041","35184","29394","38038",
"전국","15세","시도간전입","","12796","12888","12929","12191","12478","13027","14198","13980","15192","17229","19341","19167","19407","20742","22304","23335","25453","25905","25842","22957","21155","22439","22979","19516","24706",
"전국","15세","시도간전출","","12796","12888","12929","12191","12478","13027","14198","13980","15192","17229","19341","19167","19407","20742","22304","23335","25453","25905","25842","22957","21155","22439","22979","19516","24706",
"전국","16세","총전입","","36603","40359","36377","33812","40858","48017","45382","49217","56405","61928","66723","69078","70795","75045","82807","85003","89806","92083","86893","84338","78230","76916","87618","85357","89863",
"전국","16세","총전출","","36603","40359","36377","33812","40858","48017","45382","49217","56405","61928","66723","69078","70795","75045","82807","85003","89806","92083","86893","84338","78230","76916","87618","85357","89863",
"전국","16세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","16세","시군구내","","16793","19287","17221","15971","20464","24961","22379","25316","28880","32728","35063","36345","36859","37936","43026","42338","44226","45395","42953","42945","38792","36244","42112","42871","42635",
"전국","16세","시군구간전입","","10499","11022","9967","9309","10696","12590","12399","12951","14902","15863","17219","18069","18917","20570","22706","24534","26106","26888","25385","24316","23143","23326","26514","25226","27383",
"전국","16세","시군구간전출","","10499","11022","9967","9309","10696","12590","12399","12951","14902","15863","17219","18069","18917","20570","22706","24534","26106","26888","25385","24316","23143","23326","26514","25226","27383",
"전국","16세","시도간전입","","9311","10050","9189","8532","9698","10466","10604","10950","12623","13337","14441","14664","15019","16539","17075","18131","19474","19800","18555","17077","16295","17346","18992","17260","19845",
"전국","16세","시도간전출","","9311","10050","9189","8532","9698","10466","10604","10950","12623","13337","14441","14664","15019","16539","17075","18131","19474","19800","18555","17077","16295","17346","18992","17260","19845",
"전국","17세","총전입","","34148","33663","29515","31285","40404","44106","43884","52183","54753","57111","64902","65980","69391","70059","79029","79627","82996","79310","76599","77086","71741","71973","84977","110732","90706",
"전국","17세","총전출","","34148","33663","29515","31285","40404","44106","43884","52183","54753","57111","64902","65980","69391","70059","79029","79627","82996","79310","76599","77086","71741","71973","84977","110732","90706",
"전국","17세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","17세","시군구내","","16262","16814","14705","15463","20724","23378","22665","27581","29142","30976","35508","35754","37123","35947","41811","41060","41604","40066","38780","39921","36031","34707","41341","45997","43353",
"전국","17세","시군구간전입","","9516","8928","7836","8351","10393","11267","11541","13462","14060","14243","16078","17037","18011","18990","21274","22094","23851","22842","22396","22120","21239","21955","25818","32674","27821",
"전국","17세","시군구간전출","","9516","8928","7836","8351","10393","11267","11541","13462","14060","14243","16078","17037","18011","18990","21274","22094","23851","22842","22396","22120","21239","21955","25818","32674","27821",
"전국","17세","시도간전입","","8370","7921","6974","7471","9287","9461","9678","11140","11551","11892","13316","13189","14257","15122","15944","16473","17541","16402","15423","15045","14471","15311","17818","32061","19532",
"전국","17세","시도간전출","","8370","7921","6974","7471","9287","9461","9678","11140","11551","11892","13316","13189","14257","15122","15944","16473","17541","16402","15423","15045","14471","15311","17818","32061","19532",
"전국","18세","총전입","","61563","57950","57919","63614","67036","74547","83901","86319","86499","90321","99344","101973","101625","103917","113820","109329","100740","97374","97466","97564","92125","96869","106625","125334","122368",
"전국","18세","총전출","","61563","57950","57919","63614","67036","74547","83901","86319","86499","90321","99344","101973","101625","103917","113820","109329","100740","97374","97466","97564","92125","96869","106625","125334","122368",
"전국","18세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","18세","시군구내","","17396","17475","16903","18413","23449","28101","28356","31410","31511","34754","39239","39803","39206","38535","44080","42180","39343","39488","38971","39952","36467","36104","41396","48648","47384",
"전국","18세","시군구간전입","","15594","14696","14990","16108","17842","19626","21989","22239","22524","23077","25603","26464","26870","28014","30874","30313","28704","28064","28262","27943","26791","28209","31857","36899","36936",
"전국","18세","시군구간전출","","15594","14696","14990","16108","17842","19626","21989","22239","22524","23077","25603","26464","26870","28014","30874","30313","28704","28064","28262","27943","26791","28209","31857","36899","36936",
