"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"경기도","55~59세","기타","","64534","64977","65536","63772","65062","68384","71939","74087","74725","72486","66764","68469","62935","57919","54193","48696","43728","41581","39819","38185","37434","35756","34356","33158","32360","32336",
"경기도","55~59세","1인 가구","","138703","133455","128136","128786","124654","119889","115588","111293","105397","96935","87590","77036","68092","59911","53053","44636","39947","35990","32483","29192","26697","25075","22788","20727","18987","17724",
"경기도","55~59세","비친족가구","","15610","14508","13385","12452","11893","11086","10129","8996","7880","6368","5002","5074","4129","3263","2508","1671","1571","1460","1363","1274","1205","1015","892","782","684","605",
"경기도","60~64세","계","","599439","598336","597235","574489","545474","504579","466285","426139","387887","353536","318521","279415","261573","247116","236558","224958","213457","201104","191501","184263","181830","177171","173705","166972","158522","150576",
"경기도","60~64세","부부","","140216","141886","143625","147217","141287","130730","121535","111312","102119","94607","85922","72259","67483","63545","60683","57603","55541","51967","49076","46747","45647","44378","42898","40612","37921","35331",
"경기도","60~64세","부부+미혼자녀","","161973","162274","162583","155407","148106","137915","125782","114309","103833","94732","87285","77389","73336","70246","68132","65725","61714","58927","56956","55729","55946","54183","53547","51912","49753","47805",
"경기도","60~64세","부+미혼자녀","","17773","17658","17539","16368","15344","14101","12967","11815","10611","9688","8811","7725","7035","6445","5955","5430","4940","4553","4238","3986","3835","3693","3519","3283","3018","2775",
"경기도","60~64세","모+미혼자녀","","40822","40432","40024","37186","34729","31922","28686","25895","23313","21070","19192","16816","15801","15001","14427","13797","13146","12511","12051","11740","11740","11373","11148","10715","10174","9673",
"경기도","60~64세","기타","","58321","60814","63648","62942","61986","61330","61366","59483","57455","54154","49102","46919","44819","43257","42382","41266","40528","38575","37143","36142","36071","36067","36337","35897","35017","34170",
"경기도","60~64세","1인 가구","","165175","160873","156224","142657","132338","118179","106794","95745","84424","74505","64723","55147","50504","46554","43389","40069","36513","33562","31080","29002","27688","26638","25476","23843","22004","20258",
"경기도","60~64세","비친족가구","","15159","14399","13592","12712","11684","10402","9155","7580","6132","4780","3486","3160","2595","2068","1590","1068","1075","1009","957","917","903","839","780","710","635","564",
"경기도","65~69세","계","","494067","460259","426390","388409","355040","314675","282461","263934","250120","236816","229068","218321","204440","195063","188216","185279","179786","176212","167513","158336","152394","145814","137804","128528","118897","108065",
"경기도","65~69세","부부","","168755","157550","146239","139688","129027","113645","101048","93443","87411","82270","79186","72151","67484","64258","61813","60607","60036","58713","55696","52539","50497","48511","45312","41731","38050","33980",
"경기도","65~69세","부부+미혼자녀","","78812","74273","69618","62098","57157","52241","47171","44435","42423","40482","40137","38101","35636","34002","32858","32453","31772","31431","30158","28776","27927","26489","25072","23419","21709","19824",
"경기도","65~69세","부+미혼자녀","","9240","8690","8131","7098","6479","5835","5264","4974","4830","4640","4580","4318","3916","3612","3361","3185","3069","2939","2721","2501","2332","2207","2038","1850","1663","1465",
"경기도","65~69세","모+미혼자녀","","22766","21361","19931","17753","16176","14529","13098","12398","11821","11383","11313","11102","10407","9950","9625","9514","8903","8711","8265","7794","7478","7226","6809","6328","5830","5283",
"경기도","65~69세","기타","","48306","47401","46444","43173","41300","39547","38907","38586","38748","38393","38129","41227","39141","37903","37183","37226","36821","36706","35486","34126","33380","31944","30801","29355","27798","25927",
"경기도","65~69세","1인 가구","","158334","144133","130135","113504","100529","85320","74101","67723","63004","58241","54681","50286","46807","44357","42444","41392","38384","36925","34437","31894","30099","28756","27126","25240","23287","21072",
"경기도","65~69세","비친족가구","","7854","6851","5892","5095","4372","3558","2872","2375","1883","1407","1042","1136","1049","981","932","902","801","787","750","706","681","681","646","605","560","514",
"경기도","70~74세","계","","326200","297908","269552","255141","242023","233841","220882","207479","196670","190754","185003","178303","173754","162319","151759","144446","138402","130548","122359","113769","104991","94754","86294","78124","70874","65321",
"경기도","70~74세","부부","","127501","115932","104348","100706","95297","90886","84185","77605","72197","69396","67295","62888","61355","57373","53688","51204","50183","47062","43855","40526","37193","33340","30010","26803","23949","21679",
"경기도","70~74세","부부+미혼자녀","","32371","30045","27633","25920","25207","25461","24617","23480","22285","21342","20503","19906","19143","17623","16214","15135","14619","13726","12783","11790","10744","9666","8789","7941","7178","6589",
"경기도","70~74세","부+미혼자녀","","4460","4113","3758","3451","3299","3288","3182","3051","2866","2806","2759","2618","2446","2182","1937","1735","1698","1578","1451","1321","1185","965","862","762","671","596",
"경기도","70~74세","모+미혼자녀","","13215","12158","11081","10316","9935","9914","9542","9093","8722","8517","8239","7786","7476","6873","6313","5889","5485","5148","4797","4427","4045","3800","3417","3047","2713","2445",
"경기도","70~74세","기타","","35010","33647","32176","31102","31160","32642","33677","33890","34288","34863","34805","37142","36201","33871","31732","30194","28953","27795","26528","25157","23670","21076","19461","17885","16494","15491",
"경기도","70~74세","1인 가구","","108836","97879","87076","80609","74354","69146","63500","58531","54836","52718","50567","47081","46305","43650","41205","39685","36842","34629","32350","29974","27601","25435","23308","21266","19469","18134",
"경기도","70~74세","비친족가구","","4807","4134","3480","3037","2771","2504","2179","1829","1476","1112","835","882","828","747","670","604","622","610","595","574","553","472","447","420","400","387",
"경기도","75~79세","계","","226348","215040","203729","192012","184995","180058","174266","167710","157427","143801","133598","125485","115764","106766","98041","88887","80072","72992","65981","59743","55139","50115","45642","42541","39716","36736",
"경기도","75~79세","부부","","85716","80796","75869","71285","68026","65070","61727","58691","54371","49260","45797","41872","38740","35842","33047","30102","27354","24710","22105","19778","17993","16661","15229","14256","13371","12427",
"경기도","75~79세","부부+미혼자녀","","17892","16779","15668","14469","13884","13607","13143","12590","11626","10284","9262","8693","7820","6982","6141","5261","4785","4335","3890","3482","3169","3070","2859","2723","2605","2480",
"경기도","75~79세","부+미혼자녀","","2764","2608","2452","2272","2208","2180","2073","1985","1875","1710","1577","1391","1235","1089","941","789","727","657","588","526","476","445","407","381","356","331",
"경기도","75~79세","모+미혼자녀","","9803","9170","8543","7951","7684","7476","7151","6746","6190","5522","5027","4718","4244","3800","3368","2922","2567","2328","2092","1878","1716","1500","1311","1163","1023","882",
"경기도","75~79세","기타","","28882","28662","28447","27674","28274","29906","31260","31640","31032","29380","27883","29128","26411","23884","21474","18980","16967","15713","14474","13377","12621","11079","10214","9642","9133","8589",
"경기도","75~79세","1인 가구","","78251","74275","70289","66150","62859","59897","57183","54572","51110","46710","43344","38869","36603","34563","32556","30422","27257","24846","22442","20320","18783","17048","15330","14097","12962","11773",
"경기도","75~79세","비친족가구","","3040","2750","2461","2211","2060","1922","1729","1486","1223","935","708","814","711","606","514","411","415","403","390","382","381","312","292","279","266","254",
"경기도","80~84세","계","","158708","153238","147745","137102","123034","114076","106063","96281","87740","79180","70297","59576","53727","48231","43693","39773","35767","31980","29379","27089","24929","22665","20305","18104","16102","14314",
